numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,
07015,20201110210000,102640,0,0,90,1.100000,283.350000,282.850000,97,2490,10,,,90,7,1250,,,,102060,,,370,,,,,280.250000,,,1.500000,1.500000,-10,1,0.000000,,,0.000000,0.000000,-0.100000,3.200000,3.400000,,,,,7,,1200,,,,,,,,,,
07020,20201110210000,102500,0,5,160,3.400000,285.650000,284.350000,92,12000,2,2,,100,8,2500,30,25,,102390,,,500,,,,,,,,4.900000,6.100000,-10,,,,,0.000000,0.000000,0.000000,3.600000,11.200000,,,,,8,3,2500,,,,,,,,,,
07027,20201110210000,102650,40,1,160,2.400000,283.750000,282.850000,94,10990,0,,,100,8,1750,,,,101830,,,480,,,,,283.450000,,,2.800000,2.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,8,,1980,,,,,,,,,,
07037,20201110210000,102680,30,3,190,0.800000,283.750000,283.450000,98,8680,0,,,90,1,800,,,,100830,,,430,,,,,283.250000,,,1.100000,3.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,600,7,,1920,7,,2280,,,,
07072,20201110210000,102710,0,5,100,1.600000,283.450000,282.950000,97,310,44,,,100,2,30,,,,101550,,,360,,,,,281.650000,,,1.900000,2.600000,-10,,,,,0.000000,0.000000,0.000000,0.200000,0.400000,,,,,2,,30,8,,2340,,,,,,,
07110,20201110210000,102480,-20,8,160,2.900000,283.350000,282.550000,95,5500,0,,,100,8,6600,,,,101280,,,380,,,,,279.650000,,,3.900000,4.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.200000,,,,,8,,6600,,,,,,,,,,
07117,20201110210000,102490,-40,6,190,3.400000,284.150000,282.450000,89,,,,,,,,,,,101780,,,430,,,,,,,,5.600000,5.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.600000,,,,,,,,,,,,,,,,,
07130,20201110210000,102690,50,3,170,1.800000,283.250000,282.950000,98,320,44,,,,0,,,,,102240,,,470,,,,,281.350000,,,2.100000,2.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,,,,,,,,,,,,,
07139,20201110210000,102710,50,0,170,0.700000,284.150000,283.850000,98,830,45,,,101,9,30,,,,100950,,,450,,,,,284.750000,,,1.500000,2.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,0,0,,,,,,,,,,,
07149,20201110210000,102730,50,3,180,1.100000,285.550000,284.650000,94,17000,2,2,2,90,7,800,35,,,101640,,,430,,,,,,,,1.400000,3.700000,-10,1,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,3.200000,,,,,5,6,840,5,6,1470,7,6,2460,,,,
07168,20201110210000,102760,0,5,140,0.900000,283.950000,283.450000,97,150,45,,,101,9,30,,,,101320,,,390,,,,,280.450000,,,1.200000,2.400000,-10,1,0.000000,,,0.000000,0.000000,0.600000,2.500000,2.700000,,,,,0,0,,,,,,,,,,,
07181,20201110210000,102770,50,1,230,0.900000,284.450000,284.150000,98,3010,10,,,100,7,150,,,,98660,,,340,,,,,282.650000,,,1.800000,3.700000,-10,,,,,1.800000,9.500000,11.300000,11.300000,11.500000,,,,,6,,120,7,,420,7,,600,,9,,
07190,20201110210000,102900,50,1,350,1.100000,280.350000,280.250000,99,280,45,,,101,9,30,,,,101040,,,360,,,,,281.350000,,,1.500000,2.200000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0,,,,,,,,,,,
07207,20201110210000,102630,-40,8,200,5.100000,287.050000,283.850000,81,,,,,,,,,,,102110,,,400,,,,,,,,7.000000,7.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07222,20201110210000,102730,50,3,160,0.900000,281.550000,280.950000,96,160,41,,,101,9,30,,,,102410,,,450,,,,,279.250000,,,1.000000,2.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.200000,,,,,0,0,,,,,,,,,,,
07240,20201110210000,102740,40,3,0,0.000000,284.750000,284.250000,97,8500,0,,,100,8,2250,,,,101380,,,410,,,,,284.050000,,,0.000000,0.900000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,8,,2100,,,,,,,,,,
07255,20201110210000,102810,40,3,150,1.700000,282.850000,282.750000,99,310,45,,,,,,,,,100780,,,370,,,,,281.550000,,,1.900000,1.900000,-10,,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,1.800000,,,,,,,,,,,,,,,,,
07280,20201110210000,102810,40,3,150,0.800000,283.650000,283.650000,100,180,45,,,101,9,30,,,,100060,,,360,,,,,283.950000,,,1.100000,1.900000,-10,1,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,9,8,,,,,,,,,,,
07299,20201110210000,102890,90,2,250,1.000000,281.250000,281.250000,100,180,45,4,4,101,9,,62,61,60,99560,,,320,,,,,280.450000,,,1.400000,2.400000,-10,0,0.000000,0.000000,-30,0.200000,0.200000,0.200000,0.200000,0.200000,,,,,9,59,,,,,,,,,,,
07314,20201110210000,102790,20,2,150,2.000000,285.350000,283.550000,89,15000,0,0,,10,1,800,31,20,10,102510,,,400,,,,,,,,2.700000,2.700000,-10,1,,,,0.000000,0.000000,0.000000,-0.100000,1.200000,,,,,1,8,800,,,,,,,,,,
07335,20201110210000,102790,60,3,220,1.300000,283.850000,282.950000,94,6290,0,,,,1,450,,,,101330,,,420,,,,,282.050000,,,2.000000,2.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,1,,510,,,,,,,,,,
07434,20201110210000,102820,0,5,290,0.700000,283.250000,282.150000,93,10260,0,,,,1,2250,,,,97990,,,360,,,,,283.650000,,,1.300000,2.500000,-10,1,0.000000,,,0.000000,0.000000,0.200000,0.200000,0.400000,,,,,1,,2040,,,,,,,,,,
07460,20201110210000,102790,20,3,0,0.000000,284.450000,282.350000,87,17750,0,,,100,1,800,,,,98880,,,360,,,,,283.650000,,,0.600000,1.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,1,,660,8,,2460,,,,,,,
07471,20201110210000,,40,3,260,1.400000,281.050000,280.250000,95,20000,0,,,100,8,800,,,,93070,,884,290,,,,,280.650000,,,2.300000,2.400000,-10,1,0.000000,,,0.200000,0.200000,0.200000,1.800000,2.000000,,,,,2,,690,5,,1020,8,,1470,,,,
07481,20201110210000,102770,30,0,270,0.800000,282.850000,282.350000,97,320,44,4,0,25,2,450,36,20,10,99860,,,310,,,,,,,,1.200000,2.700000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,7,410,,,,,,,,,,
07510,20201110210000,102840,10,3,0,0.000000,281.850000,281.250000,96,150,44,,,,1,150,,,,102250,,,390,,,,,282.850000,,,0.000000,2.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,1.000000,1.200000,,,,,1,,120,,,,,,,,,,
07535,20201110210000,102900,30,3,130,1.200000,281.550000,280.950000,96,17630,0,,,90,7,4320,,,,99720,,,410,,,,,283.650000,,,1.700000,2.400000,-10,1,0.000000,,,0.000000,0.000000,0.200000,0.800000,1.000000,,,,,7,,4320,,,,,,,,,,
07558,20201110210000,102740,40,3,10,2.500000,282.650000,281.550000,93,20000,0,,,,,,,,,94360,,,270,,,,,281.650000,,,3.400000,4.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07577,20201110210000,102610,80,1,10,3.400000,287.450000,284.050000,80,20000,0,,,,,,,,,101720,,,170,,,,,285.350000,,,6.400000,6.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
07591,20201110210000,,110,3,0,0.000000,279.150000,274.650000,73,20000,0,,,,,,,,,92490,,873,80,,,,,278.850000,,,1.100000,3.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07607,20201110210000,102840,-10,5,60,0.700000,281.450000,280.550000,94,4560,10,,,,0,,,,,102110,,,390,,,,,285.050000,,,0.900000,1.200000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07621,20201110210000,102890,-10,4,140,0.700000,280.550000,280.150000,97,390,44,,,,0,,,,,98470,,,370,,,,,281.350000,,,1.200000,2.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,12.500000,,,,,,,,,,,,,,,,,
07627,20201110210000,102920,0,0,140,3.100000,281.750000,281.150000,96,20000,0,,,,0,,,,,97920,,,380,,,,,281.450000,,,4.500000,4.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,4.400000,22.800000,,,,,,,,,,,,,,,,,
07630,20201110210000,102860,40,3,190,2.300000,283.150000,282.350000,95,3320,10,,,,0,,,,,101030,,,410,,,,,283.550000,,,2.700000,3.400000,-10,1,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,0.200000,,,,,,,,,,,,,,,,,
07643,20201110210000,102580,50,3,320,1.200000,285.950000,284.850000,93,16450,0,,,,0,,,,,102480,,,180,,,,,280.950000,,,1.800000,2.600000,-10,,,,,0.200000,0.200000,0.200000,0.200000,1.200000,,,,,,,,,,,,,,,,,
07650,20201110210000,102480,30,2,270,3.600000,286.150000,284.850000,92,13690,0,,,,0,,,,,102090,,,70,,,,,284.450000,,,4.400000,4.900000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07661,20201110210000,,,,350,1.400000,,,,,,,,,,,,,,,,,,,,,,,,,2.100000,3.900000,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
07690,20201110210000,102470,30,3,330,4.200000,286.650000,283.650000,82,20000,2,0,0,0,0,,30,20,10,102150,,,50,,,,,285.450000,,,5.200000,5.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07747,20201110210000,102690,50,2,260,3.900000,286.750000,281.750000,72,60000,0,,,,0,,,,,102160,,,320,,,,,286.550000,,,5.900000,7.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07761,20201110210000,102450,80,3,40,3.000000,286.350000,284.950000,91,7240,0,,,75,6,3540,,,,102340,,,120,,,,,285.550000,,,4.100000,4.100000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,6,,3540,,,,,,,,,,
07790,20201110210000,102420,50,3,230,2.000000,284.950000,284.350000,96,11760,0,,,,0,,,,,102270,,,50,,,,,286.350000,,,2.600000,2.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,
61968,20201110210000,101260,90,8,80,5.800000,299.550000,295.150000,77,,,,,,,,,,,101210,,,-160,,299.350000,,304.750000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201110210000,101360,40,8,230,2.900000,298.750000,294.650000,78,,,,,,,,,,,101290,,,-120,,296.950000,,304.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
61976,20201110210000,101470,100,8,140,7.500000,298.550000,294.050000,76,,,,,,,,,,,101380,,,-260,,297.150000,,302.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,,,,,,,,,,,,,
61980,20201110210000,101680,-110,8,130,7.500000,295.550000,290.250000,72,60000,0,,,,0,,,,,101530,,,-330,,,,,,,,10.000000,12.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61996,20201110210000,100380,0,0,260,11.500000,284.150000,281.350000,83,,,,,,,,,,,100030,,,100,,283.150000,,289.750000,,,,,,,,,,,0.000000,1.000000,1.600000,1.800000,6.400000,,,,,,,,,,,,,,,,,
61997,20201110210000,101120,40,3,250,9.300000,276.550000,273.050000,78,,,,,,,,,,,99320,,,260,,273.950000,,279.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61998,20201110210000,99380,-60,7,270,8.700000,274.850000,270.150000,71,,,,,,,,,,,99010,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67005,20201110210000,101320,-40,8,350,3.700000,299.550000,295.650000,79,19740,0,,,,4,450,,,,101240,,,-130,,,,,,,,5.600000,5.800000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,570,3,,720,,,,,,,
71805,20201110210000,101280,-80,6,250,8.400000,281.150000,281.150000,100,250,47,4,2,101,9,,62,61,60,101190,,,-500,,,,,279.850000,,,11.300000,14.400000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,9,59,,,,,,,,,,,
78890,20201110210000,101330,60,3,170,6.000000,297.250000,296.750000,97,,,,,,,,,,,101010,,,90,,295.750000,,300.850000,,,,,,,,,,,3.200000,33.100000,35.100000,57.400000,58.400000,,,,,,,,,,,,,,,,,
78894,20201110210000,101340,10,6,100,4.900000,297.150000,295.750000,92,,,,,,,,,,,100820,,,180,,296.650000,,300.550000,,,,,,,,,,,1.400000,2.600000,9.600000,43.600000,43.800000,,,,,,,,,,,,,,,,,
78897,20201110210000,101360,40,3,130,3.300000,296.350000,295.350000,94,23760,,,,,,,,,,101270,,,160,,,,,,,,,,,,,,,1.800000,11.200000,61.100000,90.300000,113.000000,,,,,,,,,,,,,,,,,
78922,20201110210000,101340,60,3,120,11.100000,297.550000,296.850000,96,,,,,,,,,,,100890,,,130,,,,,,,,,,,,,,,2.800000,3.600000,,,,,,,,,,,,,,,,,,,,
78925,20201110210000,101280,50,3,80,3.200000,299.250000,297.850000,92,18810,0,,,100,8,450,,,,101190,,,0,,,,,,,,6.100000,6.400000,-10,,,,,0.600000,0.600000,2.400000,2.400000,4.000000,,,,,7,,480,8,,810,,9,,,,,
81401,20201110210000,101060,40,3,230,1.500000,299.350000,297.950000,92,,,,,,,,,,,101000,,,30,,296.650000,,305.050000,,,,,,,,,,,0.000000,0.600000,3.200000,4.400000,6.400000,,,,,,,,,,,,,,,,,
81405,20201110210000,101070,80,3,10,0.900000,300.850000,297.850000,84,60000,0,,,,1,450,,,,100980,,,-40,,,,,299.250000,,,1.800000,4.900000,-10,,,,,0.000000,0.000000,7.800000,,,,,,,1,,570,,,,,,,,,,
81408,20201110210000,100980,80,3,20,2.000000,301.350000,299.350000,89,,,,,,,,,,,100900,,,-70,,296.050000,,305.850000,,,,,,,,,,,0.000000,0.000000,12.100000,12.300000,12.300000,,,,,,,,,,,,,,,,,
81415,20201110210000,101000,60,3,260,1.200000,297.650000,296.450000,93,,,,,,,,,,,99780,,,-20,,296.350000,,305.950000,,,,,,,,,,,2.400000,3.800000,6.600000,6.600000,11.900000,,,,,,,,,,,,,,,,,
89642,20201110210000,97990,210,3,190,6.700000,262.650000,249.750000,30,40000,,,,0,,2500,,,,97440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07005,20201111000000,102620,-40,7,200,0.700000,284.150000,283.850000,98,11330,0,,,,,,,,,101740,,,340,,,,,282.350000,,,1.200000,2.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07015,20201111000000,102640,0,0,140,1.700000,282.750000,282.250000,97,90,45,,,101,9,30,,,,102060,,,340,,,,,279.750000,,,2.500000,2.500000,-10,1,0.000000,,,0.000000,0.000000,0.000000,1.000000,3.400000,,,,,0,0,,,,,,,,,,,
07020,20201111000000,102430,-70,6,220,6.200000,286.450000,284.550000,88,12000,1,0,,50,4,1250,32,20,10,102320,,,330,,,,,,,,8.100000,8.400000,-10,,,,,0.000000,0.000000,0.000000,0.600000,7.800000,,,,,4,8,1000,,,,,,,,,,
07027,20201111000000,102610,-40,5,140,2.400000,282.250000,281.650000,96,10170,0,,,,5,1750,,,,101790,,,370,,,,,282.050000,,,2.900000,4.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,5,,1920,,,,,,,,,,
07037,20201111000000,102680,-20,8,180,2.100000,281.350000,281.250000,99,220,44,,,,0,,,,,100810,,,350,,,,,280.450000,,,2.400000,2.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07072,20201111000000,102730,20,0,110,1.400000,283.050000,282.750000,98,260,45,,,101,9,30,,,,101570,,,350,,,,,281.550000,,,1.600000,1.700000,-10,,,,,0.000000,0.200000,0.200000,0.200000,0.600000,,,,,0,0,,,,,,,,,,,
07110,20201111000000,102390,-80,8,170,3.800000,284.750000,283.850000,94,18470,0,,,100,8,450,,,,101200,,,180,,,,,279.650000,,,5.500000,6.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,5,,450,8,,690,,,,,,,
07117,20201111000000,102440,-50,8,180,3.600000,283.550000,282.450000,93,,,,,,,,,,,101730,,,280,,,,,,,,5.900000,6.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.600000,,,,,,,,,,,,,,,,,
07130,20201111000000,102620,-70,6,180,2.000000,283.850000,283.850000,100,140,45,,,101,9,30,,,,102170,,,330,,,,,281.150000,,,2.500000,3.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,0,0,,,,,,,,,,,
07139,20201111000000,102670,-40,8,150,1.800000,283.950000,283.750000,99,140,45,,,101,9,30,,,,100910,,,330,,,,,284.750000,,,2.900000,3.000000,-10,1,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.200000,,,,,0,0,,,,,,,,,,,
07149,20201111000000,102700,-30,6,190,2.000000,284.950000,284.350000,96,5070,3,2,2,90,7,450,35,,,101610,,,350,,,,,,,,2.700000,2.700000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,3.200000,,,,,5,6,330,5,6,480,7,6,660,,,,
07168,20201111000000,102760,0,4,0,0.000000,282.950000,282.350000,96,180,44,,,100,5,30,,,,101320,,,350,,,,,280.450000,,,0.000000,1.400000,-10,1,0.000000,,,0.000000,0.000000,0.000000,2.500000,2.700000,,,,,1,,30,3,,900,5,,1470,,,,
07181,20201111000000,102780,0,5,300,1.600000,283.650000,283.450000,99,100,45,,,101,9,30,,,,98660,,,310,,,,,282.750000,,,2.500000,2.500000,-10,,,,,0.000000,0.000000,9.500000,11.300000,11.500000,,,,,0,0,,,,,,,,,,,
07190,20201111000000,102870,-30,7,120,0.600000,280.250000,280.150000,99,550,45,,,101,9,30,,,,101010,,,300,,,,,281.250000,,,1.900000,1.900000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,0,0,,,,,,,,,,,
07207,20201111000000,102590,-40,8,200,4.700000,286.950000,284.850000,87,,,,,,,,,,,102070,,,270,,,,,,,,6.200000,6.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07222,20201111000000,102650,-80,7,150,1.100000,281.550000,281.450000,99,200,45,,,101,9,30,,,,102330,,,310,,,,,279.250000,,,1.500000,2.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,0,0,,,,,,,,,,,
07240,20201111000000,102740,-20,8,180,0.600000,281.950000,281.850000,99,110,45,,,101,9,30,,,,101360,,,320,,,,,281.450000,,,0.900000,1.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,0,0,,,,,,,,,,,
07255,20201111000000,102780,-30,8,190,1.000000,282.450000,282.350000,99,5470,0,,,,,,,,,100750,,,280,,,,,281.250000,,,1.400000,1.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,1.600000,,,,,,,,,,,,,,,,,
07280,20201111000000,102790,-30,5,10,0.500000,283.150000,283.150000,100,380,61,,,101,9,30,,,,100030,,,300,,,,,284.650000,,,0.800000,2.200000,-10,2,0.000000,,,1.000000,1.000000,1.000000,1.000000,1.000000,,,,,0,0,,,,,,,,,,,
07299,20201111000000,102870,-30,8,160,2.400000,280.250000,280.150000,99,410,45,,,101,9,30,,,,99530,,,270,,,,,280.450000,,,3.800000,4.400000,-10,0,0.000000,,,0.000000,0.000000,0.200000,0.200000,0.200000,,,,,0,0,,,,,,,,,,,
07314,20201111000000,102710,-80,8,140,3.300000,285.150000,283.750000,91,,,,,,,,,,,102430,,,260,,,,,,,,4.900000,5.200000,-10,,,,,0.000000,0.200000,0.200000,0.200000,1.200000,,,,,,,,,,,,,,,,,
07335,20201111000000,102770,-40,8,190,1.600000,280.650000,280.050000,96,190,44,,,,0,,,,,101290,,,300,,,,,280.850000,,,1.800000,2.000000,-10,1,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07434,20201111000000,102810,-30,8,100,0.800000,282.150000,281.850000,98,70,45,,,101,9,30,,,,97960,,,260,,,,,282.250000,,,1.300000,1.300000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.200000,0.200000,,,,,0,0,,,,,,,,,,,
07460,20201111000000,102810,0,5,20,1.500000,283.550000,281.850000,89,13890,0,,,100,8,2250,,,,98880,,,300,,,,,283.150000,,,2.000000,2.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,8,,2280,,,,,,,,,,
07471,20201111000000,,-20,8,250,1.200000,278.950000,278.250000,95,10860,0,,,,4,800,,,,93050,,882,260,,,,,279.750000,,,1.800000,2.100000,-10,1,0.000000,,,0.000000,0.000000,0.200000,1.600000,2.000000,,,,,4,,690,,,,,,,,,,
07481,20201111000000,102800,20,3,310,0.900000,282.550000,282.250000,98,1820,10,2,2,90,7,30,36,,,99880,,,310,,,,,,,,1.300000,1.500000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,7,30,6,6,600,,,,,,,
07510,20201111000000,102790,-60,8,150,0.800000,280.650000,280.550000,99,220,44,,,,2,150,,,,102190,,,250,,,,,282.050000,,,1.000000,2.200000,-10,,0.000000,,,0.000000,0.000000,0.000000,1.000000,1.200000,,,,,2,,120,,,,,,,,,,
07535,20201111000000,102900,-20,6,130,2.400000,280.050000,279.750000,98,5790,0,,,90,7,4260,,,,99700,,,320,,,,,282.550000,,,2.800000,2.800000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.800000,1.000000,,,,,7,,4260,,,,,,,,,,
07558,20201111000000,102780,0,0,10,1.900000,281.150000,281.050000,99,20000,0,,,,,,,,,94360,,,260,,,,,279.950000,,,3.400000,3.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
07577,20201111000000,102610,0,4,10,4.700000,287.050000,284.050000,82,15680,0,,,,,,,,,101720,,,160,,,,,285.750000,,,8.200000,9.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
07591,20201111000000,,-40,8,20,5.200000,279.850000,273.550000,64,20000,0,,,,,,,,,92450,,870,70,,,,,278.350000,,,8.900000,9.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07607,20201111000000,102780,-70,8,80,1.800000,279.050000,278.350000,95,430,45,,,101,9,30,,,,102040,,,250,,,,,283.950000,,,2.300000,2.300000,-10,,0.000000,,,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,0,0,,,,,,,,,,,
07621,20201111000000,102880,-30,8,160,1.400000,279.750000,279.650000,99,5400,0,,,,0,,,,,98440,,,280,,,,,280.450000,,,1.800000,2.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,12.300000,,,,,,,,,,,,,,,,,
07627,20201111000000,102960,-10,8,140,0.800000,279.550000,278.150000,91,15910,0,,,,0,,,,,97910,,,310,,,,,280.850000,,,1.600000,5.600000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,22.800000,,,,,,,,,,,,,,,,,
07630,20201111000000,102870,0,4,210,1.200000,281.850000,281.350000,97,810,44,,,,0,,,,,101030,,,370,,,,,282.250000,,,1.800000,2.300000,-10,1,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.200000,,,,,,,,,,,,,,,,,
07643,20201111000000,102570,-10,0,300,2.700000,282.950000,281.550000,91,26800,0,,,,0,,,,,102470,,,170,,,,,279.150000,,,3.100000,3.100000,-10,,,,,0.000000,0.000000,0.200000,0.200000,1.200000,,,,,,,,,,,,,,,,,
07650,20201111000000,102490,10,3,30,3.100000,284.350000,283.850000,97,7770,0,,,,0,,,,,102100,,,90,,,,,282.650000,,,4.100000,4.200000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07661,20201111000000,,,,90,3.100000,,,,,,,,,,,,,,,,,,,,,,,,,4.100000,6.200000,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
07690,20201111000000,102470,0,0,330,4.400000,286.450000,282.550000,77,20000,2,0,0,0,0,,30,20,10,102150,,,70,,,,,285.150000,,,5.800000,6.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07747,20201111000000,102690,0,0,270,4.500000,286.250000,282.150000,76,60000,0,,,,0,,,,,102160,,,300,,,,,285.650000,,,5.800000,5.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07761,20201111000000,102450,0,0,40,1.600000,285.750000,284.650000,93,5590,0,,,,0,,,,,102340,,,140,,,,,284.350000,,,2.400000,3.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
07790,20201111000000,102440,20,0,220,1.700000,284.950000,283.650000,92,19480,0,,,,5,3840,,,,102290,,,80,,,,,286.350000,,,2.700000,3.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,,,,,,5,,3840,,,,,,,,,,
61968,20201111000000,101150,110,6,80,5.300000,299.350000,295.250000,78,,,,,,,,,,,101100,,,-180,,299.350000,,304.750000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20201111000000,101180,180,8,180,3.300000,298.750000,295.050000,80,,,,,,,,,,,101110,,,-130,,296.950000,,304.150000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20201111000000,101330,140,6,160,7.600000,298.150000,294.450000,80,,,,,,,,,,,101240,,,-300,,297.450000,,302.550000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61980,20201111000000,101590,-90,6,140,7.000000,295.350000,290.450000,74,18820,0,,,100,7,800,,,,101440,,,-330,,,,,,,,9.700000,10.200000,-10,,,,,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,1,,750,7,,1290,8,,1680,,,,
